0.79075277,0.512741348856863,rmsprop,64,25,0.2,0.001
0.7910585,0.5179984178099415,rmsprop,64,100,0.1,0.001
0.79808944,0.5220323566790068,rmsprop,64,100,0,0.003
0.788995,0.5228239338430777,rmsprop,64,25,0.2,0.003
0.7727933,0.5235323752457739,rmsprop,64,50,0.2,0.003
0.7762323,0.5253795232625239,rmsprop,128,50,0.1,0.001
0.7853267,0.5317220175589684,rmsprop,256,50,0.1,0.001
0.7879251,0.5326254480341531,rmsprop,128,50,0,0.001
0.78708446,0.5331185727639648,rmsprop,64,100,0,0.001
0.7823462,0.5345839234130911,rmsprop,64,50,0.1,0.001
0.7936569,0.5353971740331275,rmsprop,64,100,0.1,0.003
0.7912113,0.5381057870583904,rmsprop,128,50,0.2,0.001
0.79197556,0.5382192158976902,rmsprop,64,25,0,0.003
0.7803592,0.5395297450421647,rmsprop,128,25,0,0.001
0.794956,0.5395305078996243,rmsprop,64,50,0.2,0.001
0.77111197,0.5411097974963074,rmsprop,256,25,0,0.001
0.785021,0.5416927882310403,rmsprop,128,25,0.1,0.001
0.783034,0.5428932375519796,rmsprop,128,25,0.2,0.001
0.7887658,0.5438762954504927,rmsprop,128,100,0.1,0.001
0.79434466,0.5439834523916154,rmsprop,64,100,0.2,0.01
0.77432173,0.5451702820626114,rmsprop,128,25,0.2,0.003
0.78158194,0.5460473678291504,rmsprop,128,100,0,0.003
0.78953,0.5503001073252212,rmsprop,64,50,0.1,0.01
0.77447456,0.5506110672965321,rmsprop,256,25,0.1,0.001
0.783569,0.5510710091412317,rmsprop,64,25,0.1,0.003
0.791517,0.5528042986482257,rmsprop,64,100,0.1,0.01
0.7801299,0.5530088918305646,rmsprop,128,50,0.2,0.01
0.7641574,0.5540069992504915,rmsprop,256,100,0.2,0.001
0.7789071,0.5549118151043406,rmsprop,128,50,0.1,0.003
0.7796714,0.556453374774118,rmsprop,256,100,0,0.001
0.7643103,0.5568317319310983,rmsprop,256,25,0.2,0.003
0.75406957,0.5582994784523523,rmsprop,128,100,0,0.001
0.76813143,0.5619349881579596,rmsprop,256,100,0.1,0.001
0.7885365,0.5628706783158751,rmsprop,128,100,0.2,0.003
0.7763088,0.5640160375576143,rmsprop,256,50,0.2,0.001
0.7517004,0.5640877642611488,rmsprop,128,100,0.2,0.001
0.762629,0.5673231617248281,adam,256,100,0.2,0.001
0.7789071,0.56838884216071,adam,128,25,0.2,0.001
0.783569,0.5706954558751125,rmsprop,128,50,0.2,0.003
0.7762323,0.571735216303094,rmsprop,128,25,0,0.01
0.7853267,0.5725327601722511,rmsprop,64,100,0,0.01
0.7813527,0.5735554059680564,adam,256,100,0,0.001
0.78609097,0.5742893186470093,rmsprop,64,50,0.2,0.01
0.77669084,0.5754655721992038,adam,256,50,0,0.001
0.7876958,0.5765476782881307,rmsprop,64,50,0,0.003
0.77470386,0.577463127963635,adam,256,25,0,0.001
0.7473443,0.5796420977481869,rmsprop,128,100,0.1,0.003
0.77470386,0.5797925358015388,rmsprop,256,25,0.1,0.003
0.75345814,0.5803064073161583,rmsprop,256,100,0.1,0.01
0.7825755,0.5803773343540304,adam,256,50,0.2,0.001
0.7763852,0.5821304752528781,adam,256,50,0.1,0.001
0.7643103,0.582307905648836,rmsprop,256,100,0.1,0.003
0.78937715,0.5829849981856245,rmsprop,128,100,0.1,0.01
0.7924341,0.5841728419532383,rmsprop,128,100,0.2,0.01
0.7679022,0.5846578474964037,adam,128,25,0.1,0.001
0.7669851,0.5860767449501775,rmsprop,256,100,0.2,0.003
0.75842565,0.5864953230982479,adam,128,25,0,0.001
0.772564,0.5875914260363552,adam,256,100,0.1,0.001
0.7762323,0.5882287421388667,adam,256,25,0.1,0.001
0.77959496,0.5887549422376703,adam,64,50,0.2,0.001
0.7776844,0.5904582568238972,adam,128,50,0.2,0.001
0.7689721,0.5917296166929253,rmsprop,128,100,0,0.01
0.7513183,0.5919415920255382,adam,128,100,0.2,0.001
0.7688957,0.5930354202481504,adam,256,25,0.2,0.001
0.7789836,0.5947186288143052,adam,128,50,0.1,0.001
0.7888422,0.5951746677140676,rmsprop,128,25,0.2,0.01
0.7777608,0.5954624781364424,rmsprop,64,25,0.1,0.01
0.7715705,0.5956387296746056,rmsprop,256,50,0.1,0.003
0.7773787,0.5976181844376771,adam,128,100,0.1,0.001
0.77936566,0.5990890308741991,rmsprop,256,25,0.2,0.01
0.79197556,0.5993666634333694,rmsprop,64,25,0,0.01
0.78081775,0.5997563391456997,rmsprop,128,25,0.1,0.003
0.78318685,0.600630311789201,adam,128,50,0,0.001
0.7803592,0.6006822213399579,rmsprop,64,100,0.2,0.003
0.7571265,0.6028568796998542,adam,64,25,0.2,0.001
0.7686664,0.6037552585048807,rmsprop,256,100,0,0.003
0.7788307,0.6092244925825114,rmsprop,256,25,0.2,0.001
0.77371037,0.6113060803143724,adam,64,100,0,0.001
0.79786015,0.6120238207477078,rmsprop,64,50,0.1,0.003
0.75766146,0.6123945639704674,adam,256,100,0.2,0.003
0.76484525,0.6124822847479666,adam,64,25,0,0.001
0.751624,0.6137607697726298,rmsprop,256,50,0.2,0.01
0.76721436,0.6156804816842216,adam,256,25,0.1,0.003
0.7858617,0.6168602789227271,rmsprop,128,50,0.1,0.01
0.7957203,0.6169942617598589,rmsprop,64,25,0.2,0.01
0.7802063,0.6173702170159191,rmsprop,64,25,0,0.001
0.7719526,0.6178549962185884,adam,64,100,0.2,0.001
0.76683223,0.6198690683184848,rmsprop,128,50,0,0.003
0.7780665,0.620176611169404,adam,64,100,0.1,0.001
0.785021,0.6212964226601002,rmsprop,128,25,0.1,0.01
0.7863966,0.6251123805058836,rmsprop,256,100,0.2,0.01
0.7873901,0.6282931034192357,rmsprop,256,50,0,0.001
0.7443638,0.6285928191690441,adam,256,25,0.2,0.003
0.7839511,0.6292176402703833,adam,128,100,0,0.001
0.7715705,0.6293814827797292,adam,64,100,0.1,0.01
0.77111197,0.6294017173244518,adam,64,25,0.1,0.001
0.7286205,0.6298229360380017,rmsprop,256,50,0.2,0.003
0.75865495,0.6306449719453796,adam,64,100,0,0.01
0.77302253,0.6322483334825565,adam,128,100,0.1,0.003
0.782499,0.6347768832150424,adam,64,50,0.1,0.001
0.78479177,0.6370051365705861,adam,64,50,0,0.001
0.76247615,0.6374036086484772,adam,128,100,0.2,0.003
0.77921283,0.6415110910922733,rmsprop,256,50,0,0.01
0.734658,0.6422745565808726,rmsprop,256,50,0.1,0.01
0.75353456,0.6431703419370145,adam,64,100,0.2,0.003
0.755598,0.6434723312635207,adam,64,25,0,0.01
0.7370271,0.6444470670371735,adam,256,100,0,0.003
0.7706534,0.6445773775631296,adam,256,100,0.1,0.003
0.7515476,0.6447320537162637,adam,256,25,0,0.003
0.7075277,0.6451377020703958,rmsprop,256,25,0,0.003
0.776538,0.6451681123874914,adam,64,50,0.2,0.003
0.77592665,0.6462017305169708,rmsprop,128,50,0,0.01
0.7555216,0.646580772874553,adam,128,50,0.1,0.003
0.76943064,0.6494993992374742,adam,64,25,0.2,0.01
0.7633932,0.6508743608093553,adam,64,50,0.2,0.01
0.7675965,0.6515309942556694,adam,128,25,0.2,0.003
0.78349257,0.6527361606977621,rmsprop,256,25,0.1,0.01
0.7484142,0.6553209984717043,rmsprop,256,100,0,0.01
0.7650745,0.6554475519098669,adam,64,100,0.1,0.003
0.7649981,0.6564919351893707,adam,128,25,0,0.003
0.77722585,0.657079907091328,adam,64,50,0.1,0.01
0.77860147,0.6575158175959313,adam,128,25,0.1,0.003
0.76224685,0.6585149776653155,adam,64,25,0.1,0.003
0.78830725,0.6587305393663581,rmsprop,64,50,0,0.01
0.7760795,0.658781334622288,adam,64,25,0.2,0.003
0.7552159,0.6590954500890024,adam,256,100,0.1,0.01
0.7676729,0.6593348071326451,adam,256,25,0.2,0.01
0.77325183,0.6599261326283319,adam,256,50,0.2,0.003
0.76385176,0.6604511809977676,adam,64,25,0.1,0.01
0.76813143,0.6632460771692952,adam,128,50,0.2,0.003
0.76362246,0.6668226480392905,adam,128,50,0.2,0.01
0.743141,0.666942074643231,adam,256,50,0.1,0.003
0.70599926,0.6677363982034814,rmsprop,128,25,0,0.003
0.7701185,0.6711137764637006,adam,128,25,0.1,0.01
0.7740925,0.6717248137825356,adam,128,100,0.1,0.01
0.7688957,0.6746989866363488,adam,256,50,0,0.01
0.77562094,0.6774858433871402,adam,64,100,0,0.003
0.77699655,0.6776735155464904,adam,128,50,0,0.003
0.7863966,0.6792810964684565,adam,128,100,0.2,0.01
0.7654566,0.6793760249120022,adam,256,50,0.2,0.01
0.74757355,0.6801957007715344,adam,64,50,0.1,0.003
0.7786779,0.6829121666871094,adam,64,50,0,0.01
0.7494077,0.6831052415189645,adam,128,50,0,0.01
0.75254107,0.6833410385413893,adam,64,100,0.2,0.01
0.7740925,0.6853305316672874,adam,128,100,0,0.003
0.7679786,0.6857129478163058,adam,256,25,0,0.01
0.7718762,0.6874120627143796,adam,64,25,0,0.003
0.7704241,0.6879780820457362,adam,256,100,0.2,0.01
0.7741689,0.6939950157633072,adam,128,100,0,0.01
0.7552159,0.6945128635409045,adam,64,50,0,0.003
0.7654566,0.6996986935509495,adam,256,50,0,0.003
0.71914405,0.7010240942456133,rmsprop,256,25,0,0.01
0.774016,0.7084312749765372,rmsprop,64,100,0.2,0.001
0.7755445,0.7102247163909603,adam,256,50,0.1,0.01
0.7741689,0.7178673197487907,adam,128,50,0.1,0.01
0.677799,0.7231949193540492,rmsprop,256,50,0,0.003
0.74764997,0.7257842719122158,adam,256,25,0.1,0.1
0.74986625,0.7283447514976032,adam,256,25,0,0.1
0.7432174,0.7286847598141826,rmsprop,256,25,0.1,0.1
0.7507069,0.7314321892016435,adam,128,25,0.2,0.1
0.749637,0.7344274380665313,adam,128,25,0.1,0.1
0.7358044,0.7345888588279998,adam,256,25,0.2,0.1
0.7434467,0.7349747953954251,rmsprop,128,25,0.2,0.1
0.74145967,0.7398879344653755,adam,256,50,0.1,0.1
0.7773787,0.742140796815889,adam,256,100,0,0.01
0.7801299,0.7441308301643966,adam,128,25,0.2,0.01
0.7160107,0.7449440550795028,rmsprop,256,25,0,0.1
0.74390525,0.7487219945683842,adam,128,50,0.1,0.1
0.7781429,0.7492149717214684,adam,256,25,0.1,0.01
0.7457394,0.7493378163796142,adam,256,50,0,0.1
0.7719526,0.7507132142292529,adam,128,25,0,0.01
0.73618644,0.7512744364184554,rmsprop,128,25,0,0.1
0.743141,0.7523570439812788,adam,256,100,0.1,0.1
0.74658006,0.7549077323296619,rmsprop,256,25,0.2,0.1
0.741154,0.7570436080129811,adam,256,100,0,0.1
0.7505541,0.759974130848049,adam,128,50,0,0.1
0.7264807,0.7660232709526423,rmsprop,128,50,0.1,0.1
0.73740923,0.7666147115761696,rmsprop,256,50,0.2,0.1
0.7350401,0.7703237076000626,adam,128,100,0.2,0.1
0.7393963,0.7711076944986737,rmsprop,128,25,0.1,0.1
0.7419182,0.7733721069766676,adam,64,25,0,0.1
0.7166221,0.7740484314608036,adam,64,25,0.2,0.1
0.73404664,0.7745511606261618,adam,64,50,0,0.1
0.7484142,0.7748966549888657,adam,128,25,0,0.1
0.72800916,0.7763082725973497,adam,128,100,0,0.1
0.7458158,0.7769208843351822,adam,128,50,0.2,0.1
0.71432936,0.7793891367221726,adam,256,50,0.2,0.1
0.74145967,0.7822196307872878,adam,64,50,0.2,0.1
0.7038594,0.7823741802515125,rmsprop,128,50,0,0.1
0.766603,0.7836731307006402,rmsprop,64,25,0.1,0.001
0.7264807,0.7839735326850783,rmsprop,128,50,0.2,0.1
0.7358808,0.7859015015641104,adam,128,100,0.1,0.1
0.70347726,0.797045227594853,adam,256,100,0.2,0.1
0.7110432,0.7981150563955762,rmsprop,256,50,0,0.1
0.7249522,0.7998659743486491,adam,64,50,0.1,0.1
0.747115,0.8019562042164903,rmsprop,256,50,0.1,0.1
0.6650363,0.8094135466722482,adam,64,25,0.1,0.1
0.71218956,0.8105586818579185,rmsprop,256,100,0,0.1
0.7490256,0.8183954831521658,rmsprop,64,50,0.1,0.1
0.7408483,0.8309600545469932,rmsprop,64,50,0.2,0.1
0.7036301,0.8336566331689942,rmsprop,64,50,0,0.1
0.7442109,0.8434517141968229,rmsprop,64,25,0.2,0.1
0.75009555,0.8561472391280501,rmsprop,64,25,0,0.1
0.6212457,0.8806234278886611,rmsprop,256,100,0.1,0.1
0.51906765,0.8942815526824531,rmsprop,64,50,0,0.001
0.65189147,0.913803221603637,rmsprop,128,100,0.2,0.1
0.6163546,0.9285892925601357,rmsprop,128,100,0.1,0.1
0.66411924,0.9355831439366631,adam,64,100,0.1,0.1
0.7153229,0.9362392388776736,rmsprop,64,100,0.1,0.1
0.7221246,0.9473085777058964,rmsprop,128,100,0,0.1
0.70607567,0.9475460067613461,rmsprop,64,100,0.2,0.1
0.7454337,0.9545254054805637,adam,64,100,0,0.1
0.7348873,0.9888015768206389,rmsprop,64,100,0,0.1
0.43163928,1.1177179769974062,rmsprop,64,25,0.1,0.1
0.5695835,1.2309577198669934,adam,64,100,0.2,0.1
0.39893007,1.6734635282938473,rmsprop,256,100,0.2,0.1
