0.82758886,0.41315209081849846,adam,128,50,0.2,0.001
0.8235384,0.4137977863000375,adam,256,25,0,0.001
0.826901,0.41449318461897355,adam,256,50,0.1,0.001
0.8281238,0.4152563904435934,rmsprop,128,50,0,0.01
0.83974016,0.4160632191790303,rmsprop,128,100,0,0.001
0.82827663,0.41702972026922613,adam,256,50,0.2,0.001
0.8246083,0.4170552122738692,adam,256,25,0.1,0.001
0.8172717,0.417214646266989,rmsprop,128,50,0.1,0.003
0.83385557,0.41737597909281626,rmsprop,256,50,0.2,0.01
0.82858235,0.41825385554218547,rmsprop,256,100,0,0.01
0.82262135,0.41838944543168705,adam,256,50,0,0.001
0.83744746,0.4185151998715224,rmsprop,128,25,0.1,0.003
0.8292702,0.41949660467381783,rmsprop,64,25,0,0.001
0.8405044,0.4196616001151015,rmsprop,256,100,0.1,0.01
0.81742454,0.4221538878393665,rmsprop,256,100,0,0.003
0.83385557,0.4234989851724569,rmsprop,256,25,0.1,0.01
0.8231563,0.4239347994851392,rmsprop,256,50,0.1,0.01
0.80412686,0.4240201027078122,rmsprop,256,50,0,0.003
0.81513184,0.42441933232498025,adam,128,25,0,0.001
0.82468474,0.4259727388517885,adam,256,100,0.1,0.001
0.83125716,0.4263313735560875,rmsprop,256,25,0,0.001
0.818953,0.42711777485050134,adam,256,100,0,0.001
0.82170427,0.4276807865433261,rmsprop,128,100,0.1,0.001
0.83714175,0.42853349076002484,rmsprop,64,25,0.1,0.01
0.82399696,0.4286161382347744,adam,128,50,0,0.001
0.82246846,0.428785040823157,adam,64,25,0.2,0.01
0.8300344,0.42889122811947156,rmsprop,256,25,0.2,0.01
0.814444,0.4290202746762089,rmsprop,64,25,0,0.01
0.8304929,0.42908514352713917,adam,256,100,0.2,0.001
0.8207107,0.42957788338677594,rmsprop,128,50,0.1,0.01
0.8207107,0.42978490391531926,adam,64,100,0.2,0.01
0.7986244,0.4302621526029395,rmsprop,256,50,0.1,0.001
0.826901,0.43298687920298884,rmsprop,256,100,0,0.001
0.83477265,0.43456946329438234,rmsprop,64,25,0,0.003
0.8132977,0.43525024354116215,adam,64,100,0.2,0.001
0.8442491,0.4353391237736295,rmsprop,64,50,0,0.01
0.82231563,0.43540401316162824,adam,256,25,0,0.01
0.8196408,0.4363104042111347,adam,64,25,0.1,0.01
0.8318685,0.43640451107172734,adam,128,25,0.2,0.001
0.8304165,0.4367250605603416,rmsprop,256,25,0,0.01
0.8391288,0.43677313030791,rmsprop,128,25,0.1,0.01
0.8232327,0.4375119604793814,adam,64,100,0,0.01
0.80771875,0.4387306227386112,rmsprop,64,100,0,0.003
0.83637756,0.43968707629410786,rmsprop,64,100,0,0.01
0.81719524,0.4424384311746904,adam,64,50,0,0.001
0.8167367,0.4425865574264781,adam,64,100,0.1,0.003
0.81390905,0.4428560403543982,adam,256,25,0,0.003
0.82009935,0.44417287198286454,adam,64,100,0,0.003
0.83714175,0.44488467113362223,rmsprop,256,100,0.2,0.01
0.812457,0.4452166221617377,adam,256,50,0.2,0.01
0.8130684,0.4452798490379437,adam,128,50,0.2,0.003
0.81360334,0.4452800785078545,adam,256,100,0.1,0.003
0.8119221,0.4455176494301026,adam,64,100,0.1,0.01
0.82246846,0.44658480449446203,adam,128,25,0.1,0.001
0.8183416,0.44724092735194687,adam,64,50,0,0.003
0.8265189,0.44896921212089214,adam,128,100,0.2,0.001
0.82376766,0.44967035019630053,adam,128,100,0.1,0.001
0.8240734,0.450496155920947,adam,256,100,0,0.003
0.84302634,0.45050390733531925,rmsprop,64,100,0.2,0.003
0.82376766,0.45058602229939376,adam,128,50,0.2,0.01
0.81390905,0.4524782441525137,adam,64,100,0.1,0.001
0.8246083,0.45299252684124564,rmsprop,256,25,0,0.003
0.808483,0.4531185222277898,rmsprop,64,100,0,0.001
0.8281238,0.453452827099584,adam,128,25,0.2,0.003
0.8330149,0.45403253420373163,adam,64,25,0.1,0.001
0.81001145,0.4549549453783272,adam,64,100,0,0.001
0.80924726,0.45522249476300153,adam,64,50,0.2,0.003
0.8318685,0.45595234486498265,adam,64,50,0.2,0.001
0.8216278,0.45661166403463976,adam,128,50,0.1,0.001
0.8217807,0.4567543490998017,adam,128,100,0.1,0.01
0.8246083,0.45756673392422287,adam,256,25,0.2,0.003
0.82208633,0.4584137073741143,adam,128,25,0.1,0.003
0.83385557,0.45939358801936486,adam,128,100,0,0.01
0.8241498,0.4604868931855962,adam,64,50,0.2,0.01
0.8155904,0.4611243838611613,adam,64,100,0.2,0.003
0.81643105,0.461234233656775,adam,256,25,0.2,0.01
0.82231563,0.46214336771340053,adam,64,50,0.1,0.01
0.8291173,0.4632118034964078,adam,64,25,0.2,0.001
0.82399696,0.4641190219116794,adam,128,50,0.1,0.01
0.8230799,0.4648315929801673,adam,128,100,0.2,0.01
0.82376766,0.4675553494183945,adam,128,100,0,0.001
0.827436,0.4680673681441545,adam,256,100,0.1,0.01
0.8245319,0.4686704247449708,adam,256,100,0,0.01
0.8137562,0.46868030852974485,adam,128,100,0.1,0.003
0.82346195,0.469435472589984,adam,128,100,0.2,0.003
0.8304929,0.4706704484491709,adam,128,50,0,0.01
0.80779517,0.4714488815933318,adam,256,50,0.1,0.01
0.8197172,0.4715322667444577,adam,64,50,0.1,0.001
0.82132214,0.471944034441218,adam,64,25,0,0.01
0.8135269,0.47229212590151265,adam,256,100,0.2,0.01
0.8291937,0.4723206766197415,rmsprop,256,50,0,0.01
0.82262135,0.47272378983596014,adam,64,50,0,0.01
0.81390905,0.4753502345376676,adam,256,50,0.1,0.003
0.8145204,0.4766333989756318,adam,256,50,0,0.003
0.812992,0.47724195740174646,adam,128,50,0,0.003
0.80045855,0.47879142034677863,adam,256,100,0.2,0.003
0.8061903,0.48135967406781976,adam,128,100,0,0.003
0.8246083,0.4831690660063256,rmsprop,128,25,0.1,0.001
0.82132214,0.48410880502326187,adam,128,25,0.1,0.01
0.82361484,0.4864911709617102,adam,128,25,0,0.003
0.8382117,0.48856622108440156,rmsprop,64,100,0.2,0.01
0.8340084,0.48905936693662355,adam,128,25,0.2,0.01
0.8206343,0.4965065917533274,adam,64,25,0.1,0.003
0.82529616,0.4980265754231251,adam,64,25,0,0.001
0.8181123,0.4981391880090427,adam,64,25,0,0.003
0.81551397,0.4985330299903839,adam,256,25,0.1,0.003
0.8146733,0.5011369310105899,adam,128,50,0.1,0.003
0.81161636,0.5057703651633024,rmsprop,256,50,0.2,0.003
0.84218574,0.5058101479315694,rmsprop,64,50,0.2,0.01
0.8227742,0.5076083011102439,adam,256,25,0.1,0.01
0.8258311,0.5112624237338778,adam,64,25,0.2,0.003
0.8266718,0.5167754590670753,adam,128,25,0,0.01
0.8025984,0.5194449621482254,rmsprop,256,25,0.2,0.003
0.8145969,0.5210890155417982,adam,64,50,0.1,0.003
0.807031,0.5228737363320615,rmsprop,64,25,0.2,0.001
0.8143676,0.5251022615686007,rmsprop,256,100,0.1,0.003
0.82506686,0.528438020490443,adam,256,50,0.2,0.003
0.82628965,0.5318118747609875,adam,256,50,0,0.01
0.73183036,0.5329491161234196,rmsprop,64,100,0.1,0.001
0.74780285,0.563458272419588,adam,256,25,0.2,0.1
0.7378678,0.5642257838245562,rmsprop,128,25,0.1,0.1
0.74138325,0.5657952039625338,rmsprop,128,50,0.2,0.1
0.7505541,0.566692218331376,adam,128,25,0.1,0.1
0.73274744,0.571559415817443,rmsprop,256,25,0.1,0.1
0.798548,0.5723507404828463,rmsprop,256,100,0.2,0.003
0.75085974,0.5727138743129084,adam,128,100,0.2,0.1
0.7509362,0.5732096485705334,adam,64,25,0.1,0.1
0.74260604,0.5734777647345677,adam,256,25,0.1,0.1
0.74023694,0.5734915603468971,adam,256,50,0.2,0.1
0.73672146,0.5738428818437039,adam,128,25,0.2,0.1
0.7473443,0.574162421747615,adam,64,50,0,0.1
0.74275887,0.5745555463163371,adam,256,50,0,0.1
0.74138325,0.5745610041271242,adam,128,50,0.2,0.1
0.7481085,0.5748131558099775,adam,64,25,0.2,0.1
0.7334352,0.5775575777206159,adam,256,100,0.1,0.1
0.72770345,0.5777668769003372,rmsprop,256,50,0.1,0.1
0.7442874,0.5791276098277034,adam,256,25,0,0.1
0.745663,0.5805861056967004,rmsprop,256,25,0,0.1
0.73878485,0.5831351194893717,adam,256,100,0,0.1
0.7481849,0.5835513583088723,adam,128,25,0,0.1
0.74298817,0.5843959358046426,adam,128,100,0,0.1
0.71685135,0.5863616457206856,adam,256,100,0.2,0.1
0.7494077,0.5891773952114978,rmsprop,128,25,0.2,0.1
0.7238823,0.5896679946790454,adam,256,50,0.1,0.1
0.72800916,0.5900923712043121,rmsprop,256,50,0,0.1
0.7481849,0.5912468442877695,adam,128,50,0,0.1
0.71440583,0.5920561164173408,rmsprop,256,100,0,0.1
0.74650365,0.5949743657791756,rmsprop,256,25,0.2,0.1
0.74505156,0.5962822487643988,adam,64,50,0.1,0.1
0.7394727,0.597101964962405,adam,64,100,0,0.1
0.74161255,0.5974588301649155,rmsprop,128,25,0,0.1
0.7254872,0.5990568469032606,rmsprop,128,50,0.1,0.1
0.74375236,0.6013077992859076,adam,128,100,0.1,0.1
0.72166604,0.6048023693289154,adam,64,25,0,0.1
0.7068399,0.607313949179458,rmsprop,128,100,0,0.1
0.80397403,0.607503569290116,rmsprop,128,50,0.1,0.001
0.7502484,0.6138545936762854,rmsprop,128,50,0,0.1
0.6859763,0.6142443952462032,rmsprop,256,50,0.2,0.1
0.7505541,0.6184086103862052,adam,128,50,0.1,0.1
0.6975927,0.6192157103125266,rmsprop,128,100,0.1,0.1
0.7455866,0.6198566633506181,rmsprop,64,50,0.2,0.1
0.7358808,0.6237796033890957,rmsprop,128,100,0.2,0.1
0.75017196,0.6254293872966628,rmsprop,64,25,0,0.1
0.74994266,0.63245890177886,rmsprop,64,50,0,0.1
0.71685135,0.638415266363321,rmsprop,256,50,0.2,0.001
0.749637,0.6533547408625421,rmsprop,64,25,0.1,0.1
0.7494077,0.6649785385816936,rmsprop,64,50,0.1,0.1
0.7539167,0.7170752485243929,rmsprop,64,50,0.1,0.003
0.7461215,0.7236087896006682,rmsprop,64,100,0,0.1
0.749637,0.7257303331478616,rmsprop,64,25,0.2,0.1
0.7954146,0.7378143744383051,rmsprop,64,50,0,0.001
0.74619794,0.8272031883132972,rmsprop,64,100,0.1,0.1
0.7507833,nan,rmsprop,256,100,0.1,0.1
0.74260604,0.6425348082160877,rmsprop,256,100,0.2,0.1
0.7460451,0.6534217890387598,adam,64,100,0.2,0.1
0.6081773,0.6631890060567291,adam,64,50,0.2,0.1
0.622927,0.8523591532067666,adam,64,100,0.1,0.1
0.5837982,0.9218234498035284,rmsprop,64,100,0.2,0.1
